Date,Open,High,Low,Close,Capital,price_change,volume,capital_change
2016-07-27,651.627014,657.455994,648.447021,654.35199,147460992,0.4181803303814488,225831.0,-34.501083012376284
2016-07-28,654.492004,657.594971,654.492004,655.034973,86428400,0.08296037181228645,131871.0,-41.388974244795534
2016-07-29,655.111023,657.796021,654.786011,656.992004,60703500,0.28712400401785115,92512.0,-29.764406144276652
2016-07-30,657.012024,658.223022,654.208984,655.046997,38456100,-0.2990853939074886,58611.0,-36.649287108651066
2016-07-31,655.099976,655.284973,624.36499,624.68103,110818000,-4.6434051464535555,173192.0,188.1675468911304
2016-08-01,624.60199,626.119019,605.883972,606.271973,121887000,-2.934671565807851,197959.0,9.988449529859771
2016-08-02,606.396973,612.848022,531.333984,547.465027,330932992,-9.718377337612475,576026.0,171.5080295683707
2016-08-03,548.656006,573.359985,541.546997,566.35498,207982000,3.2258781105915584,373076.0,-37.15283606416613
2016-08-04,566.328979,579.495972,565.776978,578.289001,125292000,2.1118506104205523,218861.0,-39.7582483099499
2016-08-05,578.281006,578.281006,569.981995,575.04303,66127900,-0.5599312386891716,114926.0,-47.22097180985219
2016-08-06,575.030029,588.395996,569.468994,587.778015,80797296,2.2169252660020593,139265.0,22.183368895730847
2016-08-07,587.770996,597.513,586.815979,592.690002,82398400,0.8368915842183001,139375.0,1.981630672392799
2016-08-08,592.736023,592.994019,588.046997,591.054016,61194100,-0.2837699978966857,103507.0,-25.733873473271323
2016-08-09,591.038025,591.091003,584.79303,587.801025,92228096,-0.5476804982217458,156669.0,50.71403288879157
2016-08-10,587.64801,599.984009,586.370972,592.103027,102905000,0.7581097739104057,173965.0,11.57662844953451
2016-08-11,592.124023,597.541992,589.119995,589.119995,74514400,-0.5073308772003579,125874.0,-27.589135610514553
2016-08-12,588.797974,589.909973,583.810974,587.559021,69218000,-0.21042073082947194,117814.0,-7.107887871337621
2016-08-13,587.356995,589.773987,584.979004,585.588013,43563000,-0.3011766293853259,74222.0,-37.064058481897774
2016-08-14,585.588989,585.666016,564.781006,570.473022,60851100,-2.5813270542899427,105529.0,39.68528338268714
2016-08-15,570.494019,573.580017,563.23999,567.23999,57262300,-0.5703879254867256,100701.0,-5.8976748160674175
2016-08-16,567.242981,581.737976,566.716003,577.439026,58405200,1.7974739823179982,101878.0,1.9959030636212658
2016-08-17,577.760986,580.893982,571.429993,573.216003,54443000,-0.7866545353756376,94548.0,-6.783984987638086
2016-08-18,573.70697,577.791992,573.429993,574.317993,59896600,0.10650437103806594,104202.0,10.017082085851257
2016-08-19,574.338989,578.237976,574.182007,575.630005,50631600,0.22478292867559674,87964.0,-15.468323744586504
2016-08-20,576.083984,582.817993,575.45697,581.697021,45301400,0.9743435255787225,78239.0,-10.527417660117397
2016-08-21,581.939026,584.15802,580.218018,581.307983,38299400,-0.10843799295219925,65817.0,-15.45647595880039
2016-08-22,581.310974,588.447998,580.593994,586.752991,72844000,0.9361627843619488,124674.0,90.19619106304538
2016-08-23,586.770996,589.473999,581.633972,583.414978,85349200,-0.5719468110860663,145815.0,17.167096809620556
2016-08-24,583.411987,583.590027,579.85498,580.182007,56328200,-0.5536362076838772,96824.0,-34.00266200503344
2016-08-25,580.179993,580.450989,575.166992,577.760986,136130000,-0.41694078203071805,235360.0,141.67290983912144
2016-08-26,577.752991,580.622986,576.857971,579.651001,48856800,0.3285158241612633,84422.0,-64.11018879012708
2016-08-27,579.452026,579.844971,568.630005,569.947021,59698300,-1.6403437339953482,103919.0,22.19036040018994
2016-08-28,569.830017,574.038025,569.73999,573.911987,86301600,0.716348714216639,150909.0,44.562910501639074
2016-08-29,574.070984,576.278015,573.465027,574.106995,110398000,0.00627291763626751,192170.0,27.92115094042289
2016-08-30,574.114014,578.356995,574.114014,577.502991,70342400,0.5902968604420714,122118.0,-36.282903675791225
2016-08-31,577.591003,577.861023,573.642029,575.471985,75840896,-0.3668717118157713,131636.0,7.816759166590847
2016-09-01,575.546021,576.310974,571.814026,572.302979,76923400,-0.5634722301381258,134014.0,1.427335457640163
2016-09-02,572.409973,575.643005,570.810974,575.536987,79910800,0.5462892240698115,139314.0,3.8836036888645067
2016-09-03,575.554993,599.5,574.05603,598.211975,159014000,3.936545121762168,270971.0,98.98937315106343
2016-09-04,598.590027,611.836975,596.848022,608.633972,97942896,1.6779339024971776,162163.0,-38.406117700328274
2016-09-05,608.98999,609.054993,602.242004,606.590027,82446800,-0.39408907197309934,135890.0,-15.821561984444488
2016-09-06,606.505981,610.830017,605.091003,610.435974,78529104,0.6479726701986089,129114.0,-4.751786606636037
2016-09-07,610.572998,614.544983,608.513,614.544006,75032400,0.6503739950845294,122593.0,-4.452749136167402
2016-09-08,614.63501,628.77002,613.843994,626.315979,86713000,1.900472444613919,139659.0,15.567408212985324
2016-09-09,626.35199,626.830017,620.263,622.861023,64550200,-0.5573490714063118,103433.0,-25.558797412152735
2016-09-10,622.927002,625.094971,622.39502,623.508972,45016800,0.0934250719797752,72202.0,-30.26078927718272
2016-09-11,623.424011,628.817993,600.505981,606.718994,73610800,-2.6795594499487443,119718.0,63.51850864566118
2016-09-12,607.005005,608.458984,605.411011,608.242981,72812304,0.20394823597871375,119899.0,-1.0847538676389876
2016-09-13,608.025024,611.192993,606.924988,609.241028,86920600,0.19999242662749322,142763.0,19.3762526728999
2016-09-14,608.841003,611.952026,608.409973,610.684021,47877700,0.3027092444363556,78492.0,-44.91789058059884
2016-09-15,610.588013,611.085999,607.155029,607.155029,59464600,-0.5622422856178856,97644.0,24.201037226098997
2016-09-16,607.245972,609.260986,606.734985,606.973022,64963400,-0.04494883664704442,106926.0,9.247182357234388
2016-09-17,607.218018,607.859985,605.192017,605.984009,37140300,-0.20322338326923864,61231.0,-42.828885187659516
2016-09-18,606.28302,610.15802,605.856018,609.874023,48679400,0.5922981316547511,80059.0,31.06894666978996
2016-09-19,609.870972,610.932007,608.27002,609.22699,54796400,-0.10559315487474143,89893.0,12.565890294457205
2016-09-20,609.254028,609.525024,607.937988,608.312012,72710896,-0.1546179354927411,119442.0,32.69283383579943
2016-09-21,603.588013,603.588013,595.882996,597.148987,82776200,-1.066791563337427,137948.0,13.84291014650679
2016-09-22,597.278992,598.487,596.213013,596.297974,67085300,-0.16424786626348692,112358.0,-18.95581096981983
2016-09-23,596.198975,603.205017,595.786011,602.84198,51067000,1.114226169208026,85182.0,-23.87751116861667
2016-09-24,602.960999,604.580017,602.044983,602.625,35359500,-0.05572483138333384,58634.0,-30.758611236219085
2016-09-25,602.749023,603.380981,599.710999,600.825989,33977800,-0.31904390162734714,56473.0,-3.907577878646474
2016-09-26,600.807007,608.143005,600.348999,608.04303,59153800,1.2043839229058868,97882.0,74.09543878650177
2016-09-27,608.021973,608.247986,604.109985,606.166016,49422400,-0.3052450540303071,81470.0,-16.451014136031837
2016-09-28,606.242981,606.590027,604.606995,604.728027,48722600,-0.2498922127726851,80461.0,-1.4159571368448314
2016-09-29,605.018982,606.823975,604.848022,605.692993,55658600,0.11140328155851982,91907.0,14.23569349747345
2016-09-30,605.715027,609.734985,604.142029,609.734985,56122400,0.6636714991058144,92408.0,0.8332944055366107
2016-10-01,609.929016,615.237,609.929016,613.982971,56357000,0.6646601315324164,92046.0,0.4180149102675581
2016-10-02,613.947998,614.005005,609.682007,610.892029,39249800,-0.4977569777823438,64120.0,-30.35505793424064
2016-10-03,610.968018,612.567993,610.455017,612.132996,46798300,0.19067741120289197,76526.0,19.2319451309306
2016-10-04,612.052002,612.054016,609.479004,610.203979,49801600,-0.3019388865588601,81515.0,6.417540808106277
2016-10-05,610.218018,613.814026,609.617004,612.510986,68077504,0.37576209360634993,111321.0,36.69742337595579
2016-10-06,612.469971,613.81897,611.468994,613.020996,56812100,0.0899676761458696,92725.0,-16.547909864615484
2016-10-07,612.607971,617.911987,611.820984,617.120972,64071400,0.7366866272786435,104204.0,12.777735728832415
2016-10-08,617.341003,619.848999,617.341003,619.107971,42345900,0.28622236193827216,68475.0,-33.9082648420356
2016-10-09,619.171997,619.197998,616.606995,616.752014,39243400,-0.3908418035255561,63508.0,-7.3265652636973115
2016-10-10,616.822021,621.317993,616.197021,618.994019,67481104,0.35212718191849873,109134.0,71.95529439345215
2016-10-11,619.237976,642.080017,618.5,641.072021,103590000,3.5259538087502476,164371.0,53.50964026907443
2016-10-12,640.870972,641.336975,635.965027,636.192017,92370200,-0.7300931395594692,144647.0,-10.830968240177622
2016-10-13,636.030029,638.833008,635.028992,636.786011,61620700,0.11885948234057629,96786.0,-33.28941585056652
2016-10-14,637.007996,641.284973,637.007996,640.377991,58144600,0.5290349604967758,91005.0,-5.641123843124145
2016-10-15,640.310974,642.10199,637.390015,638.645996,39035400,-0.2600264664525364,61030.0,-32.864960804614704
2016-10-16,639.083008,642.89801,638.901001,641.630981,40298100,0.39869202718656394,62904.0,3.2347561444227546
2016-10-17,641.817993,642.328003,638.663025,639.192993,58063600,-0.4089944546007765,90653.0,44.085205009665465
2016-10-18,639.411011,640.736023,635.995972,637.960022,65546700,-0.2269258700645131,102653.0,12.887764451394679
2016-10-19,638.133972,638.874023,628.013,630.52002,69381696,-1.193158855990185,109455.0,5.850784250008009
2016-10-20,630.663025,631.916992,628.257996,630.856995,56957300,0.030756520092490875,90348.0,-17.907310884991915
2016-10-21,630.825012,634.093994,630.69397,632.828003,55951000,0.3175192742674496,88515.0,-1.7667621182886128
2016-10-22,633.135986,658.197021,632.849976,657.294006,78556496,3.8156131596032776,121723.0,40.402309163375094
2016-10-23,657.620972,661.129028,653.885986,657.070984,54474600,-0.0836329775687413,82860.0,-30.65551192609202
2016-10-24,657.161011,657.252014,652.594971,653.760986,62218200,-0.517380815825671,94962.0,14.21506536991552
2016-10-25,654.002014,664.424011,653.697998,657.588013,90378800,0.5483162013626482,137473.0,45.26103294534396
2016-10-26,657.677979,679.728027,657.677979,678.304016,88877104,3.13619091084088,132980.0,-1.6615577989528518
2016-10-27,678.213989,688.593994,678.039978,688.312988,96105296,1.489057902637872,140651.0,8.132794245861117
2016-10-28,688.0,690.44397,684.161987,689.651001,81145504,0.23997107558138825,117933.0,-15.566043311494509
2016-10-29,690.289001,720.401978,690.052002,714.479004,134760992,3.5043297756384284,191475.0,66.07327006065549
2016-10-30,714.117981,714.117981,696.474976,701.864014,100665000,-1.7159583326609988,142455.0,-25.301084159427973
2016-10-31,702.640015,709.289001,691.682007,700.971985,97064400,-0.237394677842242,138437.0,-3.576814185665326
2016-11-01,701.336975,736.452026,701.336975,729.79303,130527000,4.057401222857242,181988.0,34.47463745719337
2016-11-02,730.065979,740.828979,722.348999,740.828979,84865200,1.4742503156690765,115696.0,-34.98264726838126
2016-11-03,742.346008,745.77301,678.156006,688.700012,172808000,-7.226548728204378,242115.0,103.62645701653916
2016-11-04,689.124023,706.929993,685.562988,703.234985,99907696,2.0476665344751863,143502.0,-42.18572288319985
2016-11-05,703.525024,707.51001,697.739014,703.41803,53752300,-0.015208272108311821,76456.0,-46.19803863758404
2016-11-06,703.812012,714.257996,699.559998,711.521973,59902200,1.0954574330282987,84693.0,11.441184842323027
2016-11-07,710.736023,710.736023,699.903015,703.130981,65047100,-1.0700234340028696,92118.0,8.588833131337413
2016-11-08,703.088989,712.987,702.390015,709.848022,79660800,0.961333928670023,112662.0,22.466335931963147
2016-11-09,709.825012,740.046021,708.609985,723.27301,132429000,1.8945511601667797,183817.0,66.24111231622078
2016-11-10,722.843994,723.018005,711.210022,715.533997,68807800,-1.01128280246871,95812.0,-48.04174312272991
2016-11-11,715.554993,718.317993,714.409973,716.411011,63119700,0.11962993877118579,88135.0,-8.266650001889321
2016-11-12,716.752014,717.14801,704.034973,705.054016,64622500,-1.632084426901936,90922.0,2.380873166380702
2016-11-13,705.195984,705.257019,687.315002,702.031006,80318096,-0.44880828476185786,114748.0,24.288128747727182
2016-11-14,701.997009,706.283997,699.807983,705.020996,62993000,0.4307692142887634,89571.0,-21.570600976397646
2016-11-15,705.794006,715.718018,705.26001,711.619019,72038496,0.8253134697207974,101520.0,14.359525661581445
2016-11-16,711.166992,747.61499,709.039001,744.197998,141294000,4.6446202328805395,194084.0,96.13679885821048
2016-11-17,744.875977,755.64502,739.510986,740.97699,108579000,-0.5234410989737199,145694.0,-23.153849420357552
2016-11-18,740.705017,752.882019,736.890015,751.585022,87363104,1.4688715143399633,117185.0,-19.539594212508867
2016-11-19,751.833008,756.237,744.46698,751.616028,110608000,-0.028860132195728413,147273.0,26.60722311331795
2016-11-20,751.879028,755.47998,717.94397,731.026001,154116000,-2.7734550670297455,208523.0,39.33531028497035
2016-11-21,731.265015,741.721985,730.51001,739.247986,60802400,1.0916659263399906,82647.0,-60.5476394404215
2016-11-22,739.643005,753.869995,736.526978,751.346985,129906000,1.582382300769545,174289.0,113.65275054932043
2016-11-23,751.741028,752.25,738.924011,744.593994,76543800,-0.9507308679179973,102485.0,-41.07754838113713
2016-11-24,744.619995,746.83197,733.48999,740.289001,85919296,-0.5816381549088044,115902.0,12.248537438695232
2016-11-25,740.442017,741.648987,734.591003,741.648987,67807600,0.16300668685581488,91684.0,-21.07989339205014
2016-11-26,741.510986,742.213989,729.625,735.382019,54962700,-0.8265510714901247,74558.0,-18.943156814280403
2016-11-27,735.437012,739.018005,731.085022,732.034973,52601800,-0.4625874064657417,71626.0,-4.2954585564391845
2016-11-28,732.484009,738.005981,732.484009,735.812988,61888600,0.45447804444834017,84237.0,17.65490914759571
2016-11-29,736.328979,737.471008,734.559021,735.604004,68511104,-0.09845802904356045,93087.0,10.700684778779937
2016-11-30,736.283997,747.929016,736.265015,745.690979,84070800,1.2776295611922652,113373.0,22.711203135771978
2016-12-01,746.046021,758.275024,746.046021,756.773987,80461904,1.437976438185445,107028.0,-4.292686640307931
2016-12-02,757.544983,781.296021,757.544983,777.94397,127605000,2.6927756711181376,166026.0,58.59057971086541
2016-12-03,778.247986,778.247986,764.856018,771.155029,69547296,-0.9114006239137196,89956.0,-45.49798518866815
2016-12-04,771.638,773.872009,768.161011,773.872009,60557900,0.28951516125437243,78454.0,-12.925586639630101
2016-12-05,773.393982,773.468018,751.713013,758.700012,106363000,-1.8999333253151736,139161.0,75.6385211508325
2016-12-06,758.719971,765.622009,758.719971,764.223999,116218000,0.7254360251972413,152553.0,9.265440049641322
2016-12-07,764.210999,771.54303,759.75,768.132019,96426096,0.5130808121226738,125898.0,-17.02998158632914
2016-12-08,768.075989,774.697998,765.945984,770.809998,80111904,0.35595553554010406,104057.0,-16.918855659156833
2016-12-09,769.94397,774.528015,769.648987,772.794006,68705296,0.3701614807113733,89028.0,-14.238343405244743
2016-12-10,773.02301,777.09198,772.909973,774.650024,53843100,0.21047420050278076,69527.0,-21.63180550157298
2016-12-11,774.752014,774.797974,765.411987,769.731018,57313400,-0.6480778248096406,74320.0,6.44520839253312
2016-12-12,770.039978,781.921997,770.039978,780.086975,76571000,1.304737063924236,98735.0,33.60051925029749
2016-12-13,780.646973,788.460022,777.961975,780.55603,81645600,-0.011649696104059372,104419.0,6.627313212573951
2016-12-14,780.005005,782.033997,776.838989,781.481018,75979000,0.18923122166375925,97398.0,-6.940484239199662
2016-12-15,780.070007,781.434998,777.802002,778.088013,81580096,-0.25407899063089934,104677.0,7.371900130299161
2016-12-16,778.963013,785.031982,778.963013,784.906982,83608200,0.7630617758227147,106920.0,2.4860279644681955
2016-12-17,785.166016,792.508972,784.864014,790.828979,78989800,0.721244027963634,100197.0,-5.523860099846665
2016-12-18,791.007996,794.737,788.026001,790.530029,60524400,-0.060425052896688425,76509.0,-23.376942339390656
2016-12-19,790.692017,793.611023,790.320007,792.713989,74886400,0.2557218179173808,94573.0,23.729272822200635
2016-12-20,792.247009,801.336975,791.497009,800.875977,99629296,1.0891764692039356,125086.0,33.04057345526024
2016-12-21,800.643982,834.281006,799.405029,834.281006,155576000,4.20124609142444,190388.0,56.1548723580261
2016-12-22,834.179993,875.781982,834.148987,864.539978,200027008,3.6395004980657757,234729.0,28.57189283694143
2016-12-23,864.888,925.117004,864.677002,921.984009,275564000,6.601549449177233,308180.0,37.76339643094597
2016-12-24,922.179993,923.479004,886.335022,898.822021,137727008,-2.5329081282725268,151731.0,-50.019956162633726
2016-12-25,899.651978,899.651978,862.424011,896.182983,143664992,-0.3855929942722751,161516.0,4.311415811777454
2016-12-26,896.905029,913.184021,896.89801,907.609985,123771000,1.1935439822358314,136968.0,-13.847487632895284
2016-12-27,908.354004,940.047974,904.255005,933.197998,167308000,2.735056364654936,181568.0,35.17544497499414
2016-12-28,934.830994,975.921021,934.830994,975.921021,236630000,4.3954497939977335,247683.0,41.433762880436085
2016-12-29,975.125,979.396973,954.502991,973.497009,199320000,-0.1669520317907911,205351.0,-15.7672315429151
2016-12-30,972.534973,972.534973,934.833008,961.237976,187474000,-1.161603162213482,195227.0,-5.943206903471804
2016-12-31,960.627014,963.742981,947.236023,963.742981,99135104,0.32436803822799376,103391.0,-47.12061192485358
2017-01-01,963.65802,1003.080017,958.698975,998.325012,147775008,3.5974371904257127,150646.0,49.064258811893716
2017-01-02,998.617004,1031.390015,996.702026,1021.75,222184992,2.3165033148183856,219525.0,50.353564521546154
2017-01-03,1021.599976,1044.079956,1021.599976,1043.839966,185168000,2.1769763628107244,179291.0,-16.66043762307762
2017-01-04,1044.400024,1159.420044,1044.400024,1154.72998,344945984,10.563955712816034,313377.0,86.28811889743369
2017-01-05,1156.72998,1191.099976,910.416992,1013.380005,510199008,-12.392691248479622,477756.0,47.90692794382554
2017-01-06,1014.23999,1046.810059,883.94397,902.200989,351876000,-11.046596673830617,365852.0,-31.03161815634106
2017-01-07,903.487,908.585022,823.55603,908.585022,279550016,0.5642606921848367,315500.0,-20.554395298343735
2017-01-08,908.174988,942.723999,887.249023,911.198975,158715008,0.3329740457463506,173965.0,-43.22482600036768
2017-01-09,913.244019,913.685974,879.807007,902.828003,141876992,-1.1405512418691257,157223.0,-10.608962701246249
2017-01-10,902.440002,914.872986,901.059998,907.679016,115808000,0.5805387602931189,127751.0,-18.37436192613951
2017-01-11,908.11499,919.447998,762.765015,777.757019,310928992,-14.354786831566344,369265.0,168.48662613981762
2017-01-12,775.177979,826.245972,755.755981,804.833984,222326000,3.8257027164596398,281246.0,-28.496214338224206
2017-01-13,803.737,829.000977,780.002991,823.984009,168968000,2.519108738306193,208814.0,-23.99989205041246
2017-01-14,825.142029,835.085022,812.455994,818.411987,93063296,-0.8156222521056464,113109.0,-44.92253207707969
2017-01-15,818.142029,823.307007,812.870972,821.797974,71013600,0.44685945354360646,86705.0,-23.693224877829387
2017-01-16,821.78302,834.530029,820.270996,831.533997,82755200,1.1865634556430766,100063.0,16.534297655660325
2017-01-17,830.945984,910.560974,830.796021,907.937988,155095008,9.26558470496201,178258.0,87.41421445419743
2017-01-18,909.372986,917.499023,858.304016,886.617981,225676992,-2.50227413287159,252732.0,45.508868989516415
2017-01-19,888.335022,904.614014,884.338013,899.072998,105625000,1.2087754883089596,118137.0,-53.19638078125395
2017-01-20,898.171997,899.39801,887.007996,895.026001,86728400,-0.35026654254508915,96914.0,-17.890272189349112
2017-01-21,895.549011,927.367004,895.534973,921.789001,111158000,2.9300451095021125,122144.0,28.167935762679814
2017-01-22,922.205017,937.525024,897.564026,924.672974,116573000,0.2676147878731347,126642.0,4.871444250526278
2017-01-23,925.499023,928.265991,916.737976,921.012024,73588600,-0.4848194204954843,79738.0,-36.87337548145797
2017-01-24,910.677002,924.14502,892.286011,892.687012,111349000,-1.9754523239843529,123045.0,51.31283921694393
2017-01-25,891.924011,903.252014,891.687012,901.541992,120831000,1.0783408543085067,134690.0,8.515568168551132
2017-01-26,902.39502,919.325989,902.223999,917.585999,131958000,1.6834067856447137,144948.0,9.208729547880925
2017-01-27,918.359009,923.223022,915.846008,919.75,125594000,0.15146483960718518,136620.0,-4.822746631503963
2017-01-28,919.810974,923.911011,919.810974,921.590027,68979600,0.1934150657350144,74874.0,-45.077312610475026
2017-01-29,922.067017,923.41803,919.14801,919.495972,60851700,-0.27883493852377034,66069.0,-11.78304890141433
2017-01-30,920.151001,923.047974,919.473999,920.382019,78227296,0.025106531400715476,84959.0,28.554002599763027
2017-01-31,920.958984,972.018982,920.958984,970.403015,164582000,5.368754945551407,173961.0,110.38947837338004
2017-02-01,970.940979,989.114014,970.742004,989.02301,150110000,1.8623203048472865,153181.0,-8.793185159981043
2017-02-02,990.000977,1013.52002,983.221008,1011.799988,145820992,2.201918130026244,145874.0,-2.857243354873093
2017-02-03,1011.460022,1033.869995,1008.789978,1029.910034,201278000,1.8240970081563952,197137.0,38.03088104077635
2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024,155064000,1.1218590066824348,149991.0,-22.960283786603604
2017-02-05,1043.52002,1043.630005,1022.369995,1027.339966,114208000,-1.5505264575566005,110430.0,-26.347830573182684
2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024,111762000,0.9480746569877561,108000.0,-2.141706360325021
2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976,146007008,2.039144797251168,138937.0,30.641012150820497
2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946,201855008,0.07060019938663563,190346.0,38.25021878401891
2017-02-09,1064.699951,1088.98999,953.343994,994.382996,407220000,-6.604391681802567,397151.0,101.73886396715012
2017-02-10,995.632019,998.905029,946.690979,988.674011,190452000,-0.698853378278111,193849.0,-53.231177250626196
2017-02-11,988.89801,1009.289978,982.830017,1004.450012,102261000,1.5726598539722025,102634.0,-46.30615588179699
2017-02-12,1003.52002,1004.76001,996.921021,999.18103,67530000,-0.4323770242271879,67456.0,-33.96309443482853
2017-02-13,998.88501,1002.099976,976.002014,990.642029,100607000,-0.8252182100520246,101428.0,48.981193543610246
2017-02-14,991.734985,1011.51001,986.471008,1004.549988,137946000,1.2921801886418207,138144.0,37.11371972129176
2017-02-15,1006.210022,1008.840027,1001.580017,1007.47998,89759400,0.12621202057555875,89222.0,-34.93149493279979
2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,122277000,1.9639673029968645,119994.0,36.22751488980541
2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,136474000,1.9578573751503598,131505.0,11.610523647129058
2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,99073504,0.49657201071882884,94094.0,-27.404850740800445
2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995,77423296,-0.6532305865483039,73686.0,-21.852672133207278
2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998,109478000,2.983726435877006,103018.0,41.401885034705835
2017-02-21,1079.280029,1117.25,1076.930054,1115.300049,186868992,3.337411888680461,170316.0,70.69090776229015
2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,136100000,0.2368040800113156,122113.0,-27.168227032551233
2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971,189454000,4.425962400745351,165550.0,39.20205731080088
2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,330759008,0.08272232966902429,282776.0,74.58539170458263
2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,139960992,-2.2701503941481067,121344.0,-57.68490392860291
2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951,116486000,1.829107696101321,101135.0,-16.772524733177082
2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971,131570000,1.3911513857057238,112235.0,12.949195611489792
2017-02-28,1180.719971,1193.25,1171.819946,1179.969971,184956000,-0.0635205652839762,156551.0,40.57611917610397
2017-03-01,1180.040039,1222.5,1179.689941,1222.5,229056992,3.5981796885452986,190693.0,23.844045070178854
2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001,368275008,2.1499456869573574,297389.0,60.778767233614936
2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999,315739008,1.9412997223262711,249758.0,-14.265426341393223
2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024,183270000,-1.744129154487538,145381.0,-41.955223980433864
2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,134127000,1.0228859036645859,106730.0,-26.814535930594207
2017-03-06,1267.469971,1276.0,1264.599976,1272.829956,153656992,0.42288851985748954,120968.0,14.560820714695774
2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,291256000,-3.9011571949208177,234077.0,89.5494609187716
2017-03-08,1223.22998,1232.160034,1148.079956,1150.0,332603008,-5.986607685988866,279882.0,14.196105144615046
2017-03-09,1150.349976,1197.459961,1141.22998,1188.48999,212283008,3.315513956250134,181534.0,-36.175259124535636
2017-03-10,1189.359985,1270.469971,1077.25,1116.719971,563795968,-6.107487633359387,484590.0,165.5869507935369
2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,283320000,5.330909853688126,246242.0,-49.74777826009568
2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,227176000,3.804117743214109,189300.0,-19.816461951150643
2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,380276992,0.8299378578236646,309918.0,67.39311899144276
2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,245306000,0.6362782255279678,198721.0,-35.4928104616963
2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,297804992,0.7619944798188889,239147.0,21.40143005063064
2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,638568000,-5.076190871594552,526702.0,114.42488109803075
2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,706598976,-6.7728148469057485,619807.0,10.65367760363814
2017-03-18,1099.689941,1114.069946,957.655029,973.817993,621302016,-11.446130705309423,599534.0,-12.071480839508038
2017-03-19,976.72998,1069.910034,976.72998,1036.73999,406648000,6.143971335865014,400628.0,-34.54906156299998
2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,286529984,1.6379999001002683,273460.0,-29.53857291810116
2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,337391008,6.176096775168136,309982.0,17.75068119921439
2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,380840992,-6.381118767548438,353888.0,12.878228218814888
2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,248540000,-1.091384454570883,238089.0,-34.7391679937647
2017-03-24,1038.449951,1040.469971,934.357971,937.52002,491038016,-9.71928699142478,497153.0,97.5690094149835
2017-03-25,936.539978,975.760986,903.713013,972.778992,435803008,3.8694572416854154,460097.0,-11.248621532390683
2017-03-26,974.015015,1007.960022,954.185974,966.724976,303668000,-0.7484524250378193,311224.0,-30.319893524002477
2017-03-27,972.054993,1046.400024,971.984009,1045.77002,372535008,7.583421465949917,369193.0,22.678388239788188
2017-03-28,1044.579956,1064.650024,1027.72998,1047.150024,326332000,0.24603841814479466,311973.0,-12.402326494910245
2017-03-29,1046.079956,1055.130005,1015.880005,1039.969971,298457984,-0.5840839378438536,287182.0,-8.541612836007502
2017-03-30,1042.209961,1049.290039,1020.039978,1026.430054,352968992,-1.5140813838374063,341200.0,18.264215039393957
2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,447287008,4.397843775843866,425989.0,26.7213319406822
2017-04-01,1071.709961,1091.719971,1061.089966,1080.5,289633984,0.8201882337454525,269113.0,-35.2465019507117
2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,514187008,1.9951748826381528,471102.0,77.52992963698625
2017-04-03,1102.949951,1151.73999,1102.949951,1143.810059,580444032,3.7046203196213616,515784.0,12.8857833763081
2017-04-04,1145.52002,1156.439941,1120.52002,1133.25,436310016,-1.0711309960344413,383087.0,-24.831681963094073
2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,414784000,-0.8252936918022362,368072.0,-4.9336515804395376
2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,511222016,5.05147334093948,442361.0,23.250177441752818
2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,317022016,-0.17302976420238692,269473.0,-37.98740936853549
2017-04-08,1172.650024,1184.97998,1162.579956,1175.949951,209312000,0.2814076606372052,178284.0,-33.97556338800142
